ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.201706,-1.04567,9.846756,0.176453,-1.122601,9.740585,-0.54196,0.025896,-0.176083,2.0563,8.9157,2.7609,73,-7.0938,19.1956,-14.9902,21.2685,6.603,-1.2596,5,982.1333,44.85001,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6616,2018-03-06 14:57:54:622
0.11673,-1.400009,9.731827,0.165768,-1.107683,9.742481,-0.392461,-0.208615,-0.350813,2.0563,-10.7368,10.451,71,-6.6437,19.6457,-14.8407,21.5027,6.5384,-0.918,5,982.1333,44.85001,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6656,2018-03-06 14:57:54:662
0.327408,-1.146225,9.84436,0.195847,-1.104632,9.74227,0.149,-0.017978,-0.115403,1.8123,4.8268,9.109,71,-6.7932,19.3451,-14.8407,21.3315,6.4846,-1.1222,5,982.1333,44.85001,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6697,2018-03-06 14:57:54:703
0.248398,-1.148621,10.146027,0.188204,-1.094541,9.74356,-0.038539,-0.037365,-0.130789,1.0185,-6.2816,8.4978,71,-6.7932,19.3451,-15.1398,21.3628,6.4228,-1.0524,5,982.14,44.85001,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6737,2018-03-06 14:57:54:743
0.119125,-1.127075,10.093353,0.204323,-1.09181,9.743542,-0.321442,-0.004644,0.139844,0.042,1.3481,7.0947,71,-6.7932,19.3451,-15.1398,21.2552,6.4014,-1.1864,5,982.14,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6777,2018-03-06 14:57:54:783
-0.752365,-1.064819,10.186722,0.194489,-1.08855,9.744107,-0.972696,0.062816,0.156966,0.5919,-6.0989,7.1559,71,-7.0938,19.6457,-14.9902,21.3048,6.3855,-1.1131,5,982.1767,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6817,2018-03-06 14:57:54:823
0.313049,-0.897232,9.966461,0.210304,-1.081866,9.744523,0.076912,0.201891,-0.04772,1.0185,0.4319,8.2539,71,-7.0938,19.7952,-14.9902,20.18,6.3682,-1.1861,5,982.2166,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6857,2018-03-06 14:57:54:863
0.076019,-0.981033,10.04068,0.188035,-1.078162,9.745388,-0.113722,0.15988,-0.03724,0.2256,5.2543,8.9254,73,-7.0938,19.7952,-14.9902,20.2207,6.312,-1.1054,5,982.2166,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6897,2018-03-06 14:57:54:903
0.238831,-0.799072,9.758163,0.163747,-1.075379,9.746135,0.052535,0.343558,-0.287482,-1.3612,-4.9387,5.0192,71,-5.1437,19.7952,-14.9902,14.5998,6.2956,-0.9625,5,982.23,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6937,2018-03-06 14:57:54:943
0.265167,-0.964264,10.007172,0.176721,-1.087729,9.744536,-0.063732,0.174155,-0.046365,-1.9111,0.9818,3.5548,73,-5.7434,19.7952,-14.9902,14.5998,6.2956,-0.9625,5,982.2266,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,6977,2018-03-06 14:57:54:983
0.188553,-0.92836,9.918579,0.178766,-1.106568,9.742378,0.097012,0.164571,-0.017114,-2.7041,-4.9999,3.6151,73,-6.044,19.7952,-15.1398,17.4664,6.3682,-1.039,5,982.2266,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7017,2018-03-06 14:57:55:023
0.4543,-1.009766,9.925766,0.168364,-1.1202,9.741006,0.183142,0.130601,-0.086674,-2.0327,3.7891,3.9814,73,-6.1935,19.7952,-15.1398,17.4713,6.4994,-1.0802,5,982.2266,47.47235,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7057,2018-03-06 14:57:55:063
0.042511,-1.265945,9.901825,0.153897,-1.131721,9.739913,-0.129969,-0.1739,-0.114099,-2.948,0.0052,4.0426,73,-6.1935,19.6457,-15.1398,17.6368,6.6269,-0.9052,5,982.2433,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7097,2018-03-06 14:57:55:103
0.705704,-1.048065,9.935333,0.158311,-1.1581,9.736741,0.541858,0.144213,-0.036283,-2.0327,-1.3988,2.0283,73,-6.1935,19.6457,-15.1398,17.6601,6.7821,-0.9315,5,982.2433,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7137,2018-03-06 14:57:55:143
0.377686,-1.210876,10.098145,0.15003,-1.168383,9.735644,0.282204,-0.031939,0.043558,-1.7275,2.7513,0.8078,73,-6.044,19.9463,-14.9902,17.6601,6.7821,-0.9315,5,982.2634,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7176,2018-03-06 14:57:55:182
-0.266342,-1.098343,10.237015,0.13705,-1.17551,9.734978,-0.417949,0.102437,0.226052,0.4083,-1.8263,0.869,73,-5.4443,19.7952,-15.1398,17.7685,6.8774,-0.8219,5,982.2867,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7216,2018-03-06 14:57:55:222
0.016174,-1.479019,10.107727,0.132039,-1.167932,9.735958,-0.100375,-0.203309,0.058845,1.6296,2.2635,0.869,73,-5.4443,19.6457,-15.4404,14.9015,6.8662,-0.8119,5,982.2867,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7257,2018-03-06 14:57:55:263
0.040115,-1.155807,9.952103,0.110307,-1.155248,9.737742,-0.068472,0.038799,-0.0245,2.2399,3.7891,-1.328,73,-5.4443,19.3451,-15.4404,15.7822,6.8215,-0.7405,5,982.3066,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7297,2018-03-06 14:57:55:303
-0.196915,-1.364105,10.076599,0.095645,-1.144495,9.739167,-0.210237,-0.216416,0.101672,1.446,1.1033,-1.0229,73,-6.044,19.6457,-15.4404,17.8986,6.7254,-0.5901,5,982.2966,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7337,2018-03-06 14:57:55:343
-0.345352,-1.210876,9.918579,0.104602,-1.132475,9.740479,-0.293661,-0.099491,-0.112703,1.8123,-2.9244,0.6251,71,-6.1935,20.0958,-15.4404,17.8848,6.6559,-0.5826,5,982.2966,42.77393,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7377,2018-03-06 14:57:55:383
0.207703,-1.134262,10.110107,0.097524,-1.123522,9.74159,0.002112,0.020587,-0.014424,1.0185,3.6667,-2.183,71,-5.7434,20.0958,-14.8407,17.8848,6.6559,-0.5826,5,982.28,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7417,2018-03-06 14:57:55:423
-0.228043,-1.400009,9.868301,0.056038,-1.12346,9.741923,-0.32389,-0.192404,-0.111062,0.8358,2.2023,-1.8779,71,-5.4443,20.0958,-14.6896,15.0891,6.558,-0.4041,5,982.2966,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7457,2018-03-06 14:57:55:463
-0.302261,-1.220444,10.155609,0.047174,-1.125111,9.74178,-0.324379,-0.056435,0.135206,0.2868,-1.2764,-0.3515,68,-5.4443,20.0958,-14.6896,15.0891,6.558,-0.4041,5,982.2966,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7497,2018-03-06 14:57:55:503
-0.1203,-1.206085,10.019135,0.024424,-1.129282,9.741382,-0.110827,-0.044755,-0.016864,0.1032,2.7513,0.3803,68,-6.1935,20.0958,-14.6896,18.197,6.6126,-0.1437,5,982.3233,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7537,2018-03-06 14:57:55:543
-0.261566,-1.170166,10.057449,-0.013783,-1.120276,9.742442,-0.24141,-0.037223,-0.005216,0.2256,2.8737,1.0517,66,-6.4941,19.7952,-14.6896,18.297,6.5664,0.0101,5,982.32,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7578,2018-03-06 14:57:55:584
-0.117905,-1.127075,10.026321,-0.024319,-1.118617,9.742613,-0.12405,0.031642,0.020177,0.5307,0.2492,1.1129,66,-6.4941,19.6457,-14.8407,18.3896,6.5498,0.143,5,982.32,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7617,2018-03-06 14:57:55:623
-0.110733,-1.093552,10.112503,-0.037984,-1.110153,9.743536,-0.065099,0.049768,0.067973,1.1409,0.6767,2.3334,66,-6.4941,19.6457,-14.8407,18.3896,6.5498,0.143,5,982.33,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7657,2018-03-06 14:57:55:663
-0.067627,-1.172562,9.990402,-0.045524,-1.102618,9.74436,-0.016751,-0.023004,-0.030962,0.4083,0.0664,2.7609,66,-6.4941,19.6457,-14.8407,18.4504,6.4801,0.2532,5,982.3366,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7697,2018-03-06 14:57:55:703
-0.206497,-1.208481,9.791687,-0.029489,-1.099097,9.74482,-0.15706,-0.070624,-0.195188,-0.3847,-3.657,1.5405,66,-6.4941,19.9463,-14.8407,18.4484,6.4338,0.2684,5,982.3366,47.40708,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7737,2018-03-06 14:57:55:743
-0.072418,-1.040878,10.129272,-0.022377,-1.103452,9.744346,-0.014716,0.042747,0.101452,-1.3612,4.2778,2.3334,66,-6.044,19.9463,-14.8407,18.3561,6.4606,0.1316,5,982.3533,43.61739,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7776,2018-03-06 14:57:55:782
-0.161011,-1.134262,9.930542,-0.078251,-1.103726,9.744026,-0.17273,-0.038672,0.046783,0.8358,6.1697,3.8599,66,-5.7434,19.9463,-14.9902,18.4842,6.469,0.3039,5,982.3934,43.61739,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7816,2018-03-06 14:57:55:822
-0.012558,-1.012161,9.892242,-0.087932,-1.10579,9.74371,0.032648,0.105238,-0.1658,-1.3612,2.2635,3.0048,63,-5.4443,19.9463,-15.1398,15.7576,6.4702,0.5049,5,982.3934,43.61739,50.742893,-1.8946455,98.1,NaN,,,18.494,,0 / 26,7857,2018-03-06 14:57:55:863
