sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.370514;-3.26271;10.433334;-1.484129;-2.111682;9.460896;3.218454;-0.266102;2.231555;-102.7024;364.486;-132.215;2147.4836;16.0767;24.9542;-33.519;325.9009;10.6297;5.2696;5.0;1005.7166;40.24846;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;21897;2018-03-13 16:46:30:910
-9.007584;-2.525284;3.952225;-3.276307;-2.227845;8.97067;-5.156797;-0.771883;-5.536498;88.6425;95.0771;-52.3203;2147.4836;19.6762;25.5554;-27.5192;329.5548;13.9552;18.3444;5.0;1005.7166;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;21936;2018-03-13 16:46:30:949
-6.314102;1.915955;9.578598;-3.171563;-1.731374;9.116684;-4.514551;3.543041;-0.552072;165.0585;-80.7042;-41.6998;2147.4836;20.8756;25.2548;-27.5192;329.5548;13.9552;18.3444;5.0;1005.4067;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;21976;2018-03-13 16:46:30:989
-4.657318;-0.17897;9.195526;-2.359001;-0.367335;9.511601;-1.572506;0.036652;-0.661433;224.6291;-161.759;25.5609;2147.4836;19.8257;23.7549;-30.3696;330.401;10.1689;19.1821;5.0;1005.4067;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22017;2018-03-13 16:46:31:030
4.210816;1.291061;7.838013;-0.275427;1.56171;9.677582;5.355572;0.009727;-1.807819;238.9111;-322.8308;176.3784;2147.4836;12.0255;10.405;-39.3692;325.994;-9.1634;1.6302;5.0;1005.24;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22057;2018-03-13 16:46:31:070
7.98407;2.07637;8.412628;1.430025;2.543683;9.36243;6.387849;0.448383;-1.242408;136.067;-244.9496;162.0965;2147.4836;4.5258;2.9053;-41.3193;319.8854;-15.0335;-8.6843;5.0;1005.2466;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22096;2018-03-13 16:46:31:109
5.55156;-0.272339;8.793304;2.943429;2.50795;9.012036;3.306378;-3.067344;-0.785819;-119.5478;-53.9709;101.7941;2147.4836;0.4761;2.9053;-41.4703;319.8854;-15.0335;-8.6843;5.0;1005.2466;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22137;2018-03-13 16:46:31:150
-1.74118;4.937439;13.732544;3.02126;1.227913;9.248491;-4.584395;3.855768;4.426651;-149.8218;54.3661;21.8986;2147.4836;0.1755;7.1045;-41.4703;315.3092;-14.8174;-18.0876;5.0;1005.4367;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22177;2018-03-13 16:46:31:190
-3.548797;2.311005;11.766907;2.428079;0.724707;9.473628;-6.912724;1.475255;2.263538;-92.2655;129.3789;-1.1112;2147.4836;0.6256;11.1542;-41.3193;315.1914;-7.193;-18.091;5.0;1005.4933;40.2247;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22217;2018-03-13 16:46:31:230
-0.326202;5.425858;10.725418;1.261285;0.129526;9.724339;-1.522529;5.44235;0.90272;-104.2892;223.983;-31.0189;2147.4836;7.8262;14.9048;-38.4689;323.2243;-2.9428;-12.2493;5.0;1005.4933;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22257;2018-03-13 16:46:31:270
0.84935;0.498581;9.54747;-0.447328;-0.668877;9.773581;1.682241;0.491208;-0.471051;-60.8934;158.9806;-98.0968;2147.4836;11.5753;17.6041;-36.969;317.8018;1.2924;-2.7467;5.0;1005.4933;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22297;2018-03-13 16:46:31:310
1.773514;-3.832519;8.221085;-0.842587;-0.386858;9.762723;2.58703;-3.402857;-1.62368;150.9601;20.8582;-20.887;2147.4836;12.7762;18.0542;-36.3693;328.7536;3.9863;3.2036;5.0;1005.39;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22337;2018-03-13 16:46:31:350
1.608307;-2.958633;8.02237;-0.59293;0.72772;9.761621;2.204737;-3.808399;-2.008308;172.9933;-81.5592;45.4582;2147.4836;13.0768;16.8549;-36.3693;330.8188;-1.6849;4.5615;5.0;1005.39;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;14 / 19;22377;2018-03-13 16:46:31:390
1.775909;1.769913;9.38707;0.097633;1.581813;9.677743;1.890915;-0.099454;-0.322821;59.5899;-58.9761;33.9835;2147.4836;12.0255;9.5047;-38.7695;322.4816;-9.2824;-0.578;5.0;1005.26;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22417;2018-03-13 16:46:31:430
0.566834;2.837723;8.589798;0.311283;1.665543;9.659163;0.565446;1.11216;-1.273398;-38.7378;12.3743;-12.4032;2147.4836;9.7763;8.6044;-40.1199;324.1304;-9.7784;-1.8458;5.0;1005.2166;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22457;2018-03-13 16:46:31:470
-0.544083;3.010101;9.269745;0.158595;1.3433;9.712918;-0.703618;1.648342;-0.578538;-52.2871;17.4398;-25.831;2147.4836;10.376;8.6044;-39.6698;323.4548;-7.873;-0.9355;5.0;1005.2134;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22497;2018-03-13 16:46:31:510
-0.172974;0.80983;9.446915;0.227598;1.04778;9.747858;-0.318403;0.487959;-0.510977;-38.1275;-42.6186;-24.0606;2147.4836;10.5255;11.1542;-39.5203;323.4548;-7.873;-0.9355;5.0;1005.2134;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22537;2018-03-13 16:46:31:550
-0.991791;-0.825409;11.719025;0.449114;0.799285;9.763699;-1.366188;-1.665089;1.784154;-15.1169;-49.6372;-6.5439;2147.4836;10.376;12.0544;-39.3692;323.59;-6.1334;-1.3375;5.0;1005.19;43.44776;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22576;2018-03-13 16:46:31:589
0.097565;0.074814;12.063782;0.518524;0.77774;9.762;-0.98898;-0.767867;2.05313;2.5223;11.5805;6.8228;2147.4836;8.876;12.6541;-38.9191;325.2737;-4.5563;-3.1051;5.0;1005.1633;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22617;2018-03-13 16:46:31:630
1.572403;0.644638;9.64325;0.322813;0.838828;9.765375;1.230527;-0.22843;-0.197354;9.5408;23.9706;-18.69;2147.4836;8.876;12.8052;-38.62;326.1452;-4.6428;-2.6375;5.0;1005.1633;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22657;2018-03-13 16:46:31:670
0.229248;0.886444;10.799652;0.28247;0.936681;9.757727;-0.085007;-0.09773;1.013102;37.1291;-10.6363;-18.3849;2147.4836;8.876;12.6541;-38.62;327.6904;-4.9069;-1.8933;5.0;1005.1934;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22696;2018-03-13 16:46:31:709
0.763153;1.413178;10.399811;0.164201;1.504778;9.689121;0.576493;-0.144679;0.674639;97.4927;38.2534;-15.6992;2147.4836;8.876;11.9049;-38.7695;329.2223;-6.2149;-1.7589;5.0;1005.1967;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22737;2018-03-13 16:46:31:750
-0.002991;3.031647;7.459732;-0.172541;1.904235;9.618446;0.227858;1.085006;-2.261531;34.7485;67.6112;-15.0889;2147.4836;9.7763;9.8053;-38.7695;333.0094;-10.1971;-0.044;5.0;1005.1967;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22776;2018-03-13 16:46:31:789
-0.922363;2.423523;9.739014;-0.532083;1.995684;9.586684;-0.537472;0.495846;-0.124275;-9.929;18.7827;14.6352;2147.4836;13.0768;8.0048;-38.7695;322.0768;-11.8164;2.6375;5.0;1005.14;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22816;2018-03-13 16:46:31:829
-1.216843;1.621475;9.456497;-0.91129;1.946465;9.56824;-0.269577;-0.368116;-0.250094;-8.0983;61.9346;25.0118;2147.4836;13.0768;7.7042;-38.7695;326.3048;-11.6074;3.5564;5.0;1005.1266;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22856;2018-03-13 16:46:31:869
-0.821808;2.327759;9.379883;-1.047687;1.896185;9.564372;0.275788;0.150986;-0.791683;-14.6894;6.3314;22.57;2147.4836;13.2263;7.8552;-38.9191;330.7255;-11.317;6.0535;5.0;1005.1266;38.04053;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22897;2018-03-13 16:46:31:910
-0.548859;1.683716;10.416565;-0.95562;1.889798;9.575273;0.559378;-0.154191;0.680653;12.4102;1.3271;4.8697;2147.4836;13.3759;8.0048;-38.9191;329.9835;-10.9923;5.8504;5.0;1005.0999;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22937;2018-03-13 16:46:31:950
-0.845749;2.088333;9.147644;-1.06568;1.982213;9.544922;0.195097;0.028033;-0.465047;5.8794;21.4684;14.5749;2147.4836;14.2761;8.4549;-38.4689;327.6525;-11.4903;6.0475;5.0;1005.1167;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;22977;2018-03-13 16:46:31:990
-0.467468;2.354096;10.268127;-1.11075;1.973487;9.541593;0.551995;0.31987;0.287425;-5.3514;7.0029;7.0676;2147.4836;14.8758;8.4549;-36.969;325.6808;-11.6744;6.5779;5.0;1005.1167;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23016;2018-03-13 16:46:32:029
-1.458664;1.827362;9.257782;-1.306484;1.932504;9.525172;0.385765;-0.085154;-0.342085;-15.3608;34.0421;2.1236;2147.4836;14.8758;8.4549;-37.4191;326.7689;-11.5294;7.2802;5.0;1005.1333;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23057;2018-03-13 16:46:32:070
-1.906372;1.477814;10.153214;-1.475971;1.846586;9.517458;-0.349864;-0.517057;0.287779;-5.7789;17.0744;21.5323;2147.4836;15.6265;8.4549;-36.969;326.2963;-10.8536;8.8152;5.0;1005.17;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23096;2018-03-13 16:46:32:109
-0.975037;2.464234;9.315247;-1.580143;1.859073;9.498282;0.651312;0.580361;-0.295719;-3.3371;26.29;18.4199;2147.4836;17.276;8.4549;-36.3693;326.2963;-10.8536;8.8152;5.0;1005.17;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23136;2018-03-13 16:46:32:149
-1.712448;2.083542;10.064621;-1.604344;1.863831;9.493293;-0.066479;0.186457;0.408984;8.504;-5.2648;3.7104;2147.4836;18.3258;8.6044;-35.7697;321.9671;-10.9278;9.4453;5.0;1005.2034;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23176;2018-03-13 16:46:32:189
-1.350922;2.136215;9.736618;-1.579932;1.926071;9.484959;0.369895;0.068781;0.13887;8.0153;0.2282;5.1144;2147.4836;18.3258;8.6044;-36.2198;324.0375;-11.1487;9.5098;5.0;1005.2266;36.47896;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23217;2018-03-13 16:46:32:230
-1.396408;2.033264;10.265732;-1.613848;1.915011;9.481487;0.237085;0.090552;0.554072;-6.5718;20.1868;-6.7266;2147.4836;18.1763;8.6044;-37.4191;324.9481;-11.4048;9.4754;5.0;1005.2266;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23257;2018-03-13 16:46:32:270
-1.781876;2.054825;9.674377;-1.807469;1.879943;9.453532;0.204095;0.062013;0.070857;5.5131;23.1164;1.7573;2147.4836;18.1763;8.0048;-36.6699;325.4699;-11.1414;9.9521;5.0;1005.27;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23297;2018-03-13 16:46:32:310
-1.717239;2.15538;9.712677;-1.902349;1.941078;9.422509;0.294283;0.091994;-0.448723;5.6958;0.5333;-5.3225;2147.4836;18.1763;8.0048;-35.6201;325.3399;-11.1971;11.24;5.0;1005.2867;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23337;2018-03-13 16:46:32:350
-1.82019;1.496964;9.712677;-1.919588;1.956703;9.415778;0.136942;-0.500206;0.203729;4.9029;10.4212;-6.9102;2147.4836;18.6264;8.1543;-35.6201;323.5949;-11.4439;11.421;5.0;1005.2867;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;13 / 19;23377;2018-03-13 16:46:32:390
-1.805817;2.612671;9.7845;-2.031541;1.975889;9.388242;0.314245;0.495244;0.250812;3.8651;19.0275;4.443;2147.4836;18.9255;8.1543;-35.7697;324.6323;-11.559;11.9527;5.0;1005.3066;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;11 / 18;23416;2018-03-13 16:46:32:429
-1.903976;1.74118;9.492416;-2.121776;2.016255;9.359656;0.502431;0.17738;-0.186105;9.8468;5.1721;-9.6562;2147.4836;19.6762;8.1543;-35.7697;323.5297;-11.7369;12.5125;5.0;1005.32;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;11 / 18;23457;2018-03-13 16:46:32:470
-1.987778;2.337341;10.742188;-2.225557;2.092546;9.31872;0.449264;0.088814;1.411908;9.053;50.3384;0.1093;2147.4836;19.6762;8.0048;-35.3195;323.9749;-12.154;13.0235;5.0;1005.32;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;11 / 18;23496;2018-03-13 16:46:32:509
-2.689285;1.710053;8.55867;-2.431209;2.04438;9.277937;-0.153706;-0.422253;0.07277;-12.4312;-11.7956;-10.694;2147.4836;20.2759;8.0048;-34.8694;326.688;-12.0326;14.6838;5.0;1005.3766;40.90933;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;11 / 18;23536;2018-03-13 16:46:32:549
-2.167343;2.07637;9.861115;-2.320011;2.062429;9.302383;-0.017418;0.22126;0.417414;8.3816;-13.1996;3.0389;2147.4836;20.2759;7.8552;-34.8694;326.688;-12.0326;14.6838;5.0;1005.51;36.64063;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;11 / 18;23576;2018-03-13 16:46:32:589
-2.672516;2.224808;7.782944;-2.316366;2.080289;9.299314;0.049815;0.107298;-0.249319;-1.5064;2.1201;-12.4032;2147.4836;20.2759;7.7042;-35.3195;325.6156;-12.1405;14.0039;5.0;1005.51;36.64063;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;11 / 18;23617;2018-03-13 16:46:32:630
-2.052429;1.920746;8.235459;-2.188368;1.983113;9.351401;0.045455;-0.150394;-0.654466;-27.6906;-64.4691;-12.342;2147.4836;20.8756;7.7042;-35.4691;323.4885;-12.2472;13.9872;5.0;1005.5999;36.64063;50.747936;-1.8690485;85.0;NaN;;0.0;3.216;;11 / 18;23657;2018-03-13 16:46:32:670
